Progress,Duration__in_seconds_,UserLanguage,Age,Gender,Countryborn,Stateborn,Countrycurrent,Statecurrent,Yearscurrent,Ethnicity,Race,OtherText,SexOrient,Childbiodad,Childbiomom,Childstepdad,Childstepmom,Childadoptdad,Childadoptmom,Childaunt,Childuncle,Childgrandfather,Childgrandmother,Childfosterdad,Childfostermom,Currentbiodad,Currentbiomom,Currentstepdad,Currentstepmom,Currentadoptdad,Currentadoptmom,Currentaunt,Currentuncle,Currentgrandfather,Currentgrandmother,Currentfosterdad,Currentfostermom,Primarychild,Primarynow,Samesex,Parentdecease,Parentdeceasetext,Siblings,Primmomnow,Primdadnow,Hoursmom,Hoursdad,SubSES,FatherEd,FatherEdText,MotherEd,MotherEdText,Religionnow,ReligChristother,ReligOther,OtherMaternal,OtherMaternalText,DyadF1,DyadF2,DyadF3,DyadF4,DyadF5,DyadF6,DyadF7,DyadF8,DyadF9,DyadF10,DyadF11,DyadF12,DyadF13,DyadF14,DyadF15,DyadF16,DyadF17,DyadF18,DyadF19,DyadF20,DyadF21,DyadF22,DyadF23,DyadF24,DyadF25,SDQ1,SDQ2,SDQ3,SDQ4,SDQ5,SDQ6,SDQ7,SDQ8,SDQ9,SDQ10,SDQ11,SDQ12,SDQ13,SDQ14,SDQ15,SDQ16,SDQ17,SDQ18,SDQ19,SDQ20,SDQ21,SDQ22,SDQ23,SDQ23b,SDQ24,SDQ25
100,1573,EN,20,1,187,44,187,25,20,white,1, ,females,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,0, , ,1,1,6,5, ,4, ,11, , , , ,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,4,4,4,3,1,1,2,1,1,3,1,3,1,3,2,1,3,1,1,3,1,1,2,3,1,1,1,1,3
100,2217,EN,20,1,187,25,187,25,20,European,1, ,Women,1,1, , , , , , , , , , ,1, , , , , , , , , , , ,2,1,2,2, ,2, , ,1,1,4,4, ,5, ,11, , ,1, ,4,4,5,5,5,5,5,4,5,5,3,1,1,1,2,2,2,1,3,3,3,3,2,3,4,3,2,2,3,2,2,3,1,2,2,3,2,1,3,2,1,2,3,2,2,3,2,3,1,1,3
100,1791,EN,18,1,187,25,187,25,18,Caucasian,1, ,Heterosexual,1,1, , , , , , , , , , , ,1, , , , , , , ,1, , ,2,2,2,2, ,1, , ,1,1,3,4, ,3, ,8, , , , ,3,4,4,2,2,4,1,1,3,1,1,1,1,1,3,2,1,3,4,4,4,4,2,4,4,3,2,3,3,2,2,3,3,3,1,3,1,3,2,3,3,3,1,1,3,2,1,1,1,3,2
100,11128,EN, ,1,187,4,187,25,.5 years,African American,2, ,Homosexual,1,1, , , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2,2, ,5, , ,1,1,4,4, ,3, ,11, , , , ,2,2,3,4,3,2,2,3,4,1,1,2,1,1,1,1,1,5,4,3,3,3,4,3,2,2,1,1,3,1,2,2,3,2,1,3,1,1,3,2,2,3,1,2,2,3,1,2,2,2,3
100,2165,EN,20,1,187,11,187,25,1,White,1, ,Straight,1,1, , , , , , , , , , , , , , , , , , , , , , ,2, ,2,2, ,0, , ,1,2,6,5, ,5, ,1,Methodist, , , ,1,2,3,4,4,1,3,2,2,1,3,2,1,1,1,1,1,5,4,3,3,5,3,3,2,2,1,1,1,1,2,2,1,3,1,3,2,1,3,1,1,3,1,1,3,3,1,3,1,1,3
100,1756,EN,18,1,187,1,187,25,8,American,1, ,I am a heterosexual male,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,5,3, ,3, ,1, , , , ,1,2,2,4,4,3,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,3,1,1,2,2,2,3,3,3,1,3,1,2,2,2,1,3,1,1,3,3,1,3,1,2,3
100,5677,EN,18,1,187,44,187,44,18,Caucasian,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,6,3, ,4, ,1, , , , ,2,2,2,1,2,1,2,3,2,3,2,2,1,1,1,1,1,3,4,4,4,4,4,4,4,3,2,1,2,2,2,2,2,3,1,3,1,2,3,2,2,3,1,1,2,3,1,2,2,1,2
100,1790,EN,18,1,187,45,187,45,18,Caucasian,1, , ,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1, , ,1,2,8,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,1,1,3,1,1,3,2,2,1,3,1,1,3,1,3,3,1,1,3,3,1,1,1,1,3
100,1118,EN,18,1,187,45,187,45,18,Caucasian,1, ,Girls,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1, , ,1,2,8,3, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,1,1,1,1,1,3,2,2,1,3,1,1,3,1,2,3,1,1,3,3,1,1,1,1,3
100,1383,EN,18,1,187,25,187,25,18,white,1, ,straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,2,8,4, ,2, ,1, , , , ,1,1,2,3,3,1,1,1,2,1,1,2,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,3,1,1,3,1,3,2,3,1,1,3,2,1,3,1,1,3,2,1,1,1,1,2
100,2707,EN,18,1,187,25,187,25,18, ,2, ,female, ,1, , , , , , , ,1, , ,1,1, , , , , , , ,1, , ,10,2,1,2, ,1, , ,1,1,5,5, ,4, ,1, , ,1, ,2,3,4,1,3,3,2,5,3,4,2,2,1,1,1,1,1,2,2,2,2,3,2,2,2,3,2,1,3,1,2,2,1,3,1,3,1,1,3,1,1,3,1,1,3,3,1,3,1,1,3
100,3157,EN,18,1,187,25,187,25,18,African American,2, ,Females,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,3,n/a,n/a,2,2,9,5, ,4, ,1, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,1,1,3,3,1,4,5,5,5,5,3,4,4,3,2,1,2,2,1,2,3,2,2,3,1,1,2,2,2,3,1,1,2,2,1,1,1,1,2
100,1336,EN,19,1,187,45,187,25,19,Black,2, ,girls, ,1,1, , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2,2, ,2, ,stepfather,2,1,5,3, ,3, ,11, , ,1,Grandmother,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,2,1,2,2,3,3,3,3,3,2,1,1,3,2,2,2,2,2,3,3,2,1,3,3,3,2
100,1457,EN,19,1,187,25,187,25,19,Indian American,4, ,Heterosexual (Women),1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,2,2,7,4, ,4, ,5, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,2,3,1,2,3,2,3,2,3,2,1,3,2,3,3,1,1,3,3,1,3,1,2,3
100,2599,EN,18,1,187,44,187,44,18,White,1, ,Male,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,8,4, ,3, ,11, , , , ,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,2,3,3,3,4,4,4,2,1,1,2,1,1,2,1,3,1,3,1,1,3,1,2,3,1,1,2,2,1,1,1,1,3
100,172870,EN,18,1,187,44,187,44,18,European,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,2,7,2, ,2, ,11, , , , ,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3,4,4,4,4,4,3,3,3,2,1,1,2,1,2,2,2,1,3,1,1,3,2,2,3,1,1,3,2,1,1,1,1,2
100,1592,EN,18,1,187,25,187,25,18,Bengali,4, ,straight,1,1, , , , , , , , , , ,1, , , , , , , , , , , ,2,1,2,1,Mother,1,N/A, ,1,1,8,1, ,1, ,8, , , , ,5,5,5,5,5,5,5,5,5,3,2,1,1,1,1,1,1,1,2,3,2,3,2,1,1,3,3,2,2,2,3,3,3,3,3,3,1,3,1,3,3,3,1,1,2,1,1,1,3,1,1
100,2232,EN,18,1,187,1,187,25,1,English,1, ,Heterosexuals,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,2,2,2, ,1, , ,2,2,10,3, ,3, ,11, , , , ,1,1,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,3,4,3,3,1,3,3,1,2,1,3,2,3,1,1,3,1,1,3,1,1,3,2,2,1,1,1,3
100,2100,EN,18,1,187,25,187,25,18,African American,2, ,Straight, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,0,Aunt,Grandmother,2,1,6,5, ,5, ,1, , , , ,2,2,2,2,2,2,3,1,1,3,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,2,2,2,2,3,2,2,2
100,2522,EN,19,1,187,11,187,25,19,Caucasian,1, ,straight, ,1,1, , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,1,1,5,2, ,3, ,7, , , , ,2,2,2,1,3,1,1,4,4,2,2,1,1,1,1,1,1,3,5,5,5,5,5,5,5,3,2,2,2,2,1,3,3,2,2,3,1,2,3,1,3,3,1,1,3,3,1,2,1,2,3
100,1499,EN,18,1,187, ,187,44,18,white,1, ,woman,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,9,2, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,3,2,1,3,1,1,2,1,3,2,3,1,1,3,2,1,3,1,1,3,2,1,1,1,1,3
100,7456,EN,18,1,187,25,187,25,10,Native English,1, ,Gay,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,1,2,2,2, ,2, , ,1,1,6,5, ,2, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,4,5,3,2,1,3,1,2,2,2,3,1,3,1,2,3,2,2,3,1,2,3,2,1,2,2,1,2
100,80701,EN,18,1,187,10,187,25,18,American,2, ,women,1,1,1, , , , , , , , , , ,1,1, , , , , , , , , ,2,2,2,2, ,1,amy osborn,arthur ware,2,2,4,5, ,5, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1, ,1,1,1,1,5,5,5,5,5,5,5,5,3,3,1,3,1,1,3,3,3,3,3,1,1,3,3,1,3,3,1,3,3,2,3,1,2,3
100,1239,EN,19,1,187,25,187,25,19,African American,2, ,female,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,2, , ,1,1,5,5, ,4, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,2,1,1,1,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1
100,2113,EN,18,1,187,25,187,25,18,White,1, ,Female,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,3, ,3, ,1, , , , ,1,1,3,3,3,1,1,2,2,1,3,2,1,1,1,1,1,5,3,4,4,4,4,4,4,3,2,2,2,1,2,2,2,3,1,3,1,2,3,2,3,3,1,1,3,3,1,1,2,1,2
100,1327,EN,21,1,126, ,187,25,6,Black,2, ,Females, ,1, , , , , , , , , , , , , , , , , , , , , ,1,2,2,2,2, ,2,Aunt,Nobody,2,1,6,5, ,5, ,1,Christian, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100,12093,EN,18,1,187,10,187,1,9, ,1, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,1,4,5, ,5, ,11, , , , ,2,2,1,2,2,2,2,1,2,1,2,3,1,1,1,1,1,1,4,4,4,4,4,1,2,2,2,2,2,1,1,2,1,2,3,3,1,1,3,2,1,3,1,1,2,2,1,2,1,1,2
100,1668,EN,18,1,187,25,187,25,18,White,1, ,Heterosexual,1,1, , , , , , , , , , , ,1, , , , , , , ,1, , ,2,2,2,2, ,1, , ,1,1,5,4, ,3, ,8, , , , ,2,3,2,2,1,2,1,1,3,1,1,1,1,1,3,2,1,3,3,3,3,3,3,3,3,3,2,3,3,2,2,2,3,3,1,3,1,2,2,3,3,3,1,1,3,2,2,2,1,3,2
100,343,EN,18,1,187,25,187,25,18,christian,1, ,woman,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,7,3, ,3, ,1, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100,93361,EN,19,1,187,25,187,25,19,African American,2, ,female,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,5,5, ,4, ,11, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100,2647,EN,19,1,187,1,187,1,19,White,1, ,Female,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,One,N/A,N/A,1,1,6,3, ,3, ,13, ,Agnostic, , ,4,3,4,2,5,2,3,5,5,1,5,5,2,1,2,1,1,3,3,3,2,4,3,2,3,2,3,1,2,2,2,1,3,1,2,2,3,2,2,3,3,2,1,1,1,2,2,2,2,1,2
100,1942,EN,19,1,187,25,187,25,19,white,1, , ,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,5,3, ,3, ,13, , , , ,2,1,2,2,3,4,1,1,2,2,2,1,1,1,1,1,1,2,1,3,2,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,1,3,2
100,1278,EN,18,1,187,10,187,25,1, ,1, ,heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,1,6,5, ,5, ,1,Southern Baptist, , , ,2,2,2,2,2,1,1,1,2,1,2,2,2,1,1,1,1,3,3,3,3,3,3,2,2,3,2,3,2,2,2,2,1,1,2,3,1,1,3,2,2,3,1,1,1,2,1,3,2,2,2
100,1680,EN,19,1,187,25,187,25,19,White,1, ,Female,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,2,Biological Mother,Biological Father,1,1,6,2, ,3, ,1,Baptist, ,1,Mother,1,2,2,2,3,1,2,1,2,1,1,2,1,1,1,2,1,3,4,5,5,5,5,5,5,3,2,1,2,1,2,2,1,3,2,3,2,1,3,2,1,3,1,1,3,3,1,1,2,2,2
100,1980,EN, ,1,187,16,187,44,6,White,1, ,Females,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2, ,1, , ,2,2,8,2, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,3,1,1,1,2,2,1,3,3,3,1,1,3,3,2,3,1,1,3,3,1,3,1,1,3
100,156523,EN,18,1,187,25,187,25,MS,Ridgeland,1, ,Female,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,3, ,3, ,1, , , , ,1,1,2,2,2,1,1,2,2,1,1,2,1,1,1,1,1,5,5,5,5,5,5,5,5,3,2,1,1,1,2,3,2,3,1,3,1,2,3,2,2,3,1,1,3,3,1,1,2,1,2
100,2344,EN,19,1,187,25,187,25,19,American,1, ,Heterosexual,1,1, , , , , , , , , , , , , , , , , , , , , , ,10,1,2,2, ,1,N/A,N/A,1,1,7,4, ,2, ,1, , , , ,3,2,1,1,1,1,4,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,5,3,1,3,2,1,3,3,3,3,1,3,1,1,2,1,3,2,1,2,3,3,1,2,2,3,2
100,1555,EN,19,1,187,25,187,25,19,African American,2, ,Heterosexual,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,2,1,6,5, ,3, ,12, , , , ,1,1,1,1,1,1,1,4,1,1,1,1,1,1,1,1,1,4,5,4,5,4,5,5,5,3,2,1,1,1,3,3,3,3,2,3,1,1,3,2,3,3,1,1,3,2,1,3,1,2,3
100,4170,EN,19,2,83,1,83,25,5,other,5,other,apache attack helicopters,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,1,1,4,3, ,3, ,4, , , , ,3,4,5,5,5,5,5,5,5,3,3,3,3,4,4,4,4,1,5, ,3,4,1,1,1,3,2,1,2,1,3,3,1,3,1,3,1,1,2,1,3,3,2,3,2,2,1,3,1,1,2
100,5242,EN,18,1,187,19,187,25,16,coasty,1, ,tall blonde girls,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,2,9,1, ,1, ,13, ,southern baptist, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,5,5,3,3,1,2,2,2,3,2,3,2,3,1,1,3,3,1,3,1,1,2,2,1,2,1,1,1
100,3706,EN,19,1,187,10,187,10,19,indian,5,indian,women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,bio mom,bio father,1,1,5,2, ,3, ,5, , , , ,3,3,3,3,3,1,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,3,2,2,2,1,1,3,1,1,2,2,2,2,2
100,1996,EN,19,1,187,25,187,25,19,Italian,1, ,Heterosexual,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,1,2,2, ,3, , ,1,1,8,3, ,3, ,2, , , , ,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,2,2,1,1,1,3,2,2,3,1,3,2,1,2,1,1,3,1,1,3,2,1,2,1,1,3
100,1991,EN,18,1,187,10,187,25,18,White,1, ,Women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,5,1,6,4, ,5, ,11, , , , ,1,1,1,1,3,2,1,2,2,1,3,1,1,1,1,1,1,4,5,5,5,5,5,5,5,3,1,2,3,1,1,3,2,3,2,3,1,1,3,2,2,3,1,1,3,2,2,2,1,1,2
100,373,EN, ,1,187,25,187,25,18,baptist,1, ,women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,1,2, ,1, , ,1,1,7,3, ,4, ,11, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100,1054,EN,19,1,187,25,187,25,19,white,1, ,female,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3,she is,he is,1,1,8,2, ,3, ,11, , , , ,1,1, ,1,1,1,1,1,1,1,1,1,1,1, ,1,1,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100,12671,EN,19,1,187,25,187,25,19,White,1, ,Heterosexual,1,1, , , , , , , , , , ,1, , , , , , , , ,1, , ,1,10,2,2, ,1,Grandmother (dad's side),Grandmother (dad's side(,1,1,4,5, ,5, ,1, , ,1,Grandmother,5,5,5,3,1,5,5,1,1,3,1,1,2,1,3,2,3,3,3,3,1,2,2,1,2,3,1,2,2,3,3,3,3,3,2,3,2,3,2,3,3,2,1,2,3,3,1,3,3,1,2
100,1871,EN,19,1,187,11,187,11,19,White,1, ,Women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,1,7,3, ,6,Professional degree,1,Baptist, , , ,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,3,1,1,1,2,1,3,1,3,1,3,1,1,3,3,1,3,1,3,3,3,1,1,1,1,3
100,132420,EN,21,1,187,25,187,25,21,White,1, ,Women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,8,3, ,3, ,1,Methodist, , , ,1,1,3,3,3,1,2,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,3,4,4,3,2,1,2,1,1,2,3,3,1,3,1,1,2,1,1,3,1,1,3,3,1,1,1,1,2
100,2660,EN,19,1,187,25,187,25,19,Irish Christian,1, ,Women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,1,7,4, ,3, ,1,Baptist, , , ,4,4,4,1,1,3,4,3,4,2,1,1,2,1,1,1,1,2,1,2,1,1,2,1,1,3,2,1,3,1,1,2,2,3,2,3,1,2,3,2,1,3,1,1,3,3,1,3,1,1,2
100,1447,EN,19,1,187,25,187,25,19 years,Black,2, ,Females,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,2,2,2, ,1, , ,2,2,9,3, ,3, ,11, , , , ,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,3,1,1,1,1,2,2,2,2,1,3,1,1,3,1,2,3,1,1,2,3,1,2,1,1,3
100,529,EN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100,3547,EN,19,1,187,44,187,44,19,American,1, ,Straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,0, , ,2,1,7,5, ,5, ,3, , , , ,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,5,5,5,3,3,1,2,1,2,3,2,3,2,3,1,1,3,3,2,3,1,1,3,2,1,2,2,1,1
100,4535,EN,19,1,187,45,187,25,19,White,1, ,Good lookin women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,2,2,7,2, ,3, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,3,1,1,3,1,1,3,1,3,1,3,1,1,3,3,2,3,1,1,3,3,1,1,3,1,3
100,1744,EN,19,1,187,25,187,25,19,American,1, ,Gay,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1,n/a,n/a,1,1,8,3, ,3, ,1, , , , ,2,2,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,4,3,4,4,3,2,3,2,3,1,1,2,1,1,3,1,3,2,3,1,1,3,1,2,3,1,1,3,3,1,1,1,2,3
100,593,EN,18,1,187,25,187,25,18,Caucasian,1, ,women, ,1,1, , , , , , , , , , , , , , , , , , , , , ,10, ,2,1,dad,4, , , , ,7,4, ,5, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
100,1812,EN,20,1,187,1,187,1,20,caucasian,1, ,women,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,2, , ,1,1,6,3, ,4, ,1, , , , ,2,2,2,2,2,2,2,3,3,1,1,1,1,1,1,1,1,3,3,2,2,3,2,2,3,3,2,1,2,1,2,2,1,3,2,3,1,1,3,2,1,3,1,2,3,2,1,2,1,1,2
100,1461,EN,18,1,187,45,187,25,11,Ocean Springs,1, ,straight,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1, , ,2,2,7,3, ,2, ,1,Methodist, , , ,2,4,3,2,2,1,3,2,2,2,2,2,1,1,2,3,2,4,2,4,4,4,4,4,4,3,1,1,2,1,2,3,2,3,1,3,1,1,3,1,2,3,1,1,3,2,1,1,1,1,3
100,2033,EN,18,1,187,25,187,25,18, ,2, ,females,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,0, , ,2,2,7,3, ,3, ,1, , , , ,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1, ,4,5,5,5,5,5,5,5,3,1,1,2,1,1,2,1,3,1,3,1,1,2,1,1,3,1,1,3,3,1,2,1,1,3
100,428,EN, , , , , , , , , , , , , , , , , ,1, ,1, , , , , , , , , , , , , , , ,7,8, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
