Progress,Duration__in_seconds_,UserLanguage,Age,Gender,Countryborn,Stateborn,Countrycurrent,Statecurrent,Yearscurrent,Childbiodad,Childbiomom,Childstepdad,Childstepmom,Childadoptdad,Childadoptmom,Childaunt,Childuncle,Childgrandfather,Childgrandmother,Childfosterdad,Childfostermom,Currentbiodad,Currentbiomom,Currentstepdad,Currentstepmom,Currentadoptdad,Currentadoptmom,Currentaunt,Currentuncle,Currentgrandfather,Currentgrandmother,Currentfosterdad,Currentfostermom,Primarychild,Primarynow,Samesex,Parentdecease,Parentdeceasetext,Siblings,Primmomnow,Primdadnow,Hoursmom,Hoursdad,SubSES,FatherEd,FatherEdText,MotherEd,MotherEdText,Religionnow,ReligChristother,ReligOther,OtherMaternal,OtherMaternalText,DyadF1,DyadF2,DyadF3,DyadF4,DyadF5,DyadF6,DyadF7,DyadF8,DyadF9,DyadF10,DyadF11,DyadF12,DyadF13,DyadF14,DyadF15,DyadF16,DyadF17,DyadF18,DyadF19,DyadF20,DyadF21,DyadF22,DyadF23,DyadF24,DyadF25,FACES1,FACES2,FACES3,FACES4,FACES5,FACES6,FACES7,FACES8,FACES9,FACES10,FACES11,FACES12,FACES13,FACES14,FACES15,FACES16,FACES17,FACES18,FACES19,FACES20,FACES21,FACES22,FACES23,FACES24,FACES25,FACES26,FACES27,FACES28,FACES29,FACES30,FACES31,FACES32,FACES33,FACES34,FACES35,FACES36,FACES37,FACES38,FACES39,FACES40,FACES41,FACES42,FACES43,FACES44,FACES45,FACES46,FACES47,FACES48,FACES49,FACES50,FACES51,FACES52,FACES53,FACES54,FACES55,FACES56,FACES57,FACES58,FACES59,FACES60,FACES61,FACES62
100,2465,EN,19,1,187,44,187,44,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,2,2,2, ,1,father,mother,1,1,9,5, ,2, ,2, , , , ,3,4,4,3,4,2,4,4,2,4,2,4,2,4,2,4,3,4,3,3,3,3,3,3,4,5,5,5,3,4,4,3,4,2,4,4,5,4,5,4,5,4,5,4,4,5,2,5,1,4,4,5,4,5,4,5,4,5,5,4,5, ,5,5,5,4,1,1,2,2,2,1,1,2,2,3,4,4,5,3,4,5,4,5,4,5,4
100,2128,EN,20,1,187,25,187,25,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,one,biological mother,biological father,1,1,6,3, ,3, ,1,Methodist, , , ,2,2,3,3,3,2,3,1,1,1,3,2,1,1,1,1,1,4,5,5,5,5,4,4,5,5,3,2,2,4,2,4,4,2,2,4,2,5,5,2,2,2,1,5,5,1,2,2,2,4,3,2,3,2,2,4,4,2,2,3,2,4,4,3,3,2,2,4,4,4,4,3,3,4,4,3,4,3,3,3,3,3,2,2,2,3,4
100,1261,EN,18,1,187,25,187,25,18,1,1, , , , , , , ,1, , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,2,7,3, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,5,5,1,5,5,3,4,2,3,5,4,2,3,3,3,3,3,2,3,2,1,4,2,3,2,4,3,5,5,5,1,2,3,3,2,4,3,2,3,2,4,3,3,4,3,2,4,2,3,4,3,4,2,4,2,4,3,4,5
100,1011,EN,18,1,187,44,187,25,1,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,1,1,7,3, ,3, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,3,5,5,5,5,5,5,5,3,1,5,1,5,5,3,1,5,1,5,5,2,1,5,1,5,5,1,1,5,1,5,5,1,1,4,1,5,5,3,1,5,2,5,5,1,1,2,1,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5, 
100,6940,EN, ,1,187,41,187,41,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,10,3, ,2, ,3, , , , ,1,1,1,2,2,1,1,1,2,1,2,2,1,1,1,1,1,4,4,5,5,5,5,5,5,5,4,2,1,2,2,5,5,1,2,2,2,5,5,3,2,1,2,5,5,2,1,3,2,4,4,1,2,3,1,5,2,2,1,3,3,5,4,3,2,2,2,4,4,5,4,3,4,4,5,3,4,5,5,5,5,3,4,5,2,5,5
100,900,EN,18,1,187,14,187,25,18, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,2,my mother,none,2,1,5,4, ,4, ,1, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,5,4,1,3,2,3,3,1,2,3,3,2,3,3,2,3,1,2,3,3,1,3,2,3,2,2,3,2, ,1,4,4,5,2,3,3,2,3,4,2,4,3,4,2,2,4,2,3,2,3,3,4,3,4,4,3,2,3,3,4,2
100,1472,EN,18,1,187,11,187,25,5,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,2, , ,2,1,5,3, ,3, ,1, , , , ,3,1,2,1,3,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,4,4,4,2,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,10125,EN, ,1,187,1,187,25,13,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,2, , ,1,1,7,3, ,5, ,2, , , , ,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,4,4,4,4,4,4,3,2,2,2,2,3,2,3,1,2,2,4,4,1,3,2,1,4,5,2,1,2,2,5,5,3,2,2,1,3,4,4,3,4,2,4,4,4,1,2,2,4,3,3,4,4,5,5,3,4,2,3,3,4,3,3,2,3,3,3,3
100,2586,EN,18,1,187,31,187,25,8,1,1, , , , , , ,1,1, , ,1,1, , , , , , , , , , ,2,2,2,2, ,1 younger brother, , ,1,1,5,5, ,4, ,1, , , , ,2,3,2,1,2,2,3,2,2,1,2,2,1,1,1,1,1,4,4,4,3,4,4,4,4,4,4,3,2,2,2,4,4,2,2,3,2,5,4,3,3,2,1,4,4,2,3,3,2,3,4,2,2,2,1,4,4,3,2,3,2,4,4,3,2,3,2,4,4,4,4,4,3,4,4,4,4,4,4,4,4,5,3,4,4,4,4
100,3074,EN,19,1,187,1,187,1,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,8, , ,1,1,9,3, ,3, ,1,Presbyterian, , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,5,5,2,1,2,3,5,5,1,2,4,1,5,5,4,1,2,4,5,5,2,1,2,2,5,5,4,1,2,1,5,5,4,1,5,2,5,4,4,2,1,2,4,4,5,5,5,4,5,5,4,5,5,3,5,5,4,5,2,5,3,5
100,2261,EN,18,1,187,1,187,1,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,2, , ,1,1,8,3, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,5,5,5,5,5,4,5,5,4,2,2,2,2,4,5,1,2,2,3,5,4,2,1,2,1,4,4,2,2,4,3,4,2,2,2,4,1,5,2,4,1,4,1,5,5,4,3,2,1,4,4,5,4,3,4,4,3,2,4,4,4,5,5,4,4,3,4,4,3
100,152,EN, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
100,1432,EN,18,1,187,11,187,11,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,7,2, ,2, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,4,4,4,4,3,3,4,4,2,3,3,2,3,3,2,2,3,2,4,3,4,3,4,2,3,4,2,3,3,2,2,4,4,4,4,3,3,3,2,3,3,2,4,3,3,4,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4
100,3003,EN,20,1,187,1,187,1,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,biological moter,father,2,1,7,4, ,3, ,11, , , , ,1,1,3,2,2,1,1,2,3,1,1,1,3,1,1,1,1,5,5,5,5,5,5,3,5,5,4,1,1,4,1,4,4,1,1,4,1,5,5,2,1,4,1,4,5,1,2, ,2,4,4,1,1,1,1,5,5,1,1,5,1,4,4,2,1,1,1,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
100,4415,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,8,3, ,3, ,11, , , , ,1,4,3,3,3,3,2,3,3,3,2,1,1,1,1,1,1,4,1,3,1,5,5,5,5,4,3,4,3,4,2,5,4,1,4,4,1,5,5,1,2,4,1,5,5,1,3,4,2,4,5,1,2,5,1,5,4,2,4,5,4,4,4,4,5,5,2,2,1,5,5,4,2,5,4,2,4,3,1,3,5,4,4,4,3,4,5
100,1623,EN,18,1,187,44,187,25,0.25,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,3, ,4, ,3, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,5,5,5,5,5,5,5,5,2,1,1,1,1,5,5,5,3,5,1,5,5,1,1,1,1,5,5,1,1,5,1,4,1,1,1,4,1,4,5,5,5,5,2,5,1,2,1,5,1,3,2,5,5,5,5,5,2,2,5,4,2,2,3,1,1,2,2,2,2
100,3150,EN, ,1,187,25,187,25,18 years,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1,biological mother,biological father,3,3,8,2, ,2, ,1, , , , ,1,1,1,1,1,1,1,2,2,1,2,2,1,1,1,1,1,3,4,4,3,5,4,4,4,4,4,2,3,4,1,4,4,2,2,3,1,5,4,2,2,3,1,4,4,2,2,4,2,4,2,4,2,3,1,3,5,3,3,5,3,3,4,3,2,3,2,3,4,3,3,4,4,5,4,3,4,4,4,4,4,5,5,5,4,4,5
100,2126,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2, ,1,mom,dad,2,1,6,4, ,3, ,1, , , , ,1,3,3,4,3,4,4,1,1,1,4,2,1,1,1,1,1,3,3,3,3,4,2,3,3,4,3,3,2,3,2,3,4,4,2,3,2,4,3,2,4,4,2,3,3,2,3,4,3,3,4,3,3,4,3,4,2,3,3,3,2,3,2,2,4,3,3,3,4,3,3,3,4,3,2,3,4,3,3,3,3,3,3,3,3,3,3
100,1886,EN,18,1,187,10,187,10,17,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,3, ,3, ,2, , , , ,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,2,2,4,2,4,4,2,2,4,2,4,4,2,3,4,2,2,2,4,2,2,2,4,2,3,4,4,1,4,4,2,2,4,2,4,4,4,2,3,3,3,2,4,4,3,4,4,4,2,4,3,3,3,3,3,3,3,3,3,3
100,4784,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1,Sister,Me,1,1,7,5, ,3, ,1,Episcopal, , , ,3,3,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,4,3,5,4,5,5,3,3,5,4,3,2,5,3,4,4,3,3,5,4,4,5,2,4,1,3,4,4,4,2,1,4,4,2,2,2,4,1,3,4,2,3,5,2,4,3,3,3,4,4,1,2,2,5,2,1,3,4,3,3,3,2,4,3,1,2,4,2,4,3
100,3778,EN,18,1,187,44,187,44,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,1,1,6,2, ,2, ,11, , , , ,2,1,1,2,2,1,2,2,1,1,1,2,1,1,1,1,1,4,5,5,5,5,5,4,5,5,3,2,2,3,2,4,5,2,2,3,4,5,5,3,3,4,3,4,4,2,2,3,2,4,2,2,4,5,2,4,4,2,2,4,4,3,4,2,3,4,4,3,2,4,3,4,4,5,4,4,5,4,4,3,4,3,5,5,4,5,5
100,1883,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,1,2, ,1, , ,1,1,5,3, ,3, ,13, ,Presbyterian, , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,5,3,3,4,4,4,2,2,5,2,5,5,1,5,5,5,5,5,2,1,5,1,5,5,2,2,5,2,5,5,2,2,5,1,5,5,2,2,5,2,5,5,3,2,5,2,5,5,5,5,5,5,5,5,3,5,4,4,4,4,4,4,4,4,4,4
100,1675,EN,19,1,187,4,187,25,19,1,1, , , , , , , , , , ,1, , , , , , , , , , , ,2,1,2,2, ,1,N/A,N/A,1,1,7,3, ,3, ,2, , ,1,Biological Father,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,5,5,3,3,2,2,2,4,5,2,2,2,2,2,3,4,3,2,2,3,3,2,2,2,4,3,3,1,3,2,1,4,3,3,2,4,3,3,4,3,2,3,2,4,5,5,4,3,2,5,4,3,4,3,4,4,4,5,3,3,4,4,4
100,3042,EN,19,1,187,26,187,26,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1 Brother,N/A,N/A,1,1,6,3, ,3, ,1,Methodist, , , ,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,5,2,2,2,2,2,3,2,2,2,3,3,4,4,2,2,2,2,4,3,2,2,2,4,4,3,3,3,3,3,3,3,2,2,3,3,4,4,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4
100,3100,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,3,3,7,4, ,3, ,3, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,5,4,3,4,5,2,2,2,4,1,5,4,1,2,4,1,5,5,1,2,2,1,5,4,2,1,5,2,4,4,2,3,4,1,4,4,2,1,4,2,4,4,2,2,2,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,1430,EN,18,1,187,44,187,25,6 months,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,2, , ,1,1,6,5, ,2, ,3, , , , ,2,1,2,2,1,1,3,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,4,5,5,3,3,2,1,3,1,5,3,2,2,3,3,5,5,2,2,2,1,4,5,3,2,3,3,4,2,3,1,4,2,5,3,2,1,4,2,4,5,4,2,3,2,4,3,5,3,4,4,5,4,3,5,5,5,3,5,4,4,4,3,2,5
100,1846,EN,21,1,187,25,187,25,21,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,2,8,3, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,4,4,4,4,4,4,4,4,4,2,4,2,4,4,2,2,4,2,4,4,2,2,2,4,4,4,2,2,4,2,4,4,2,2,4,2,4,4,2,2,4,2,4,4,3,2,4,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,1972,EN,19,1,187,44,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2, , ,1,1,9,3, ,4, ,3, , , , ,2,1,3,1,2,2,2,2,2,2,1,2,1,1,1,1,1,5,4,5,5,5,5,5,5,5,5,2,2,4,4,5,5,2,3,4,4,5,4,2,3,2,2,5,5,1,2,3,4,5,4,2,2,2,2,5,3,2,1,5,4,4,4,3,4,2,2,4,5,5,5,5,5,5,5,5,5,5,4,4,4,4,5,4,4,5,5
100,2595,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,2, , ,2,2,7,4, ,3, ,1, , , , ,2,2,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,2,5,4,4,5,5,5,5,5,5,2,1,4,2,5,5,1,2,4,1,5,5,2,1,3,2,5,5,2,2,4,1,5,4,2,1,4,1,5,5,1,1,4,2,3,5,3,2,2,2,5,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,5,5,5,5
100,6339,EN,18,1,187,11,187,11,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1, , ,2,2,7,3, ,5, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,2,1,4,2,5,5,1,1,5,1,5,5,1,1,3,1,4,5,2,1,2,1,4,2,1,1,4,1,5,5,1,1,4,2,4,4,4,2,4,3,4,5,5,5,5,5,5,5,5,5,4,3,3,5,4,4,5,5,4,5
100,4080,EN,19,1,9,25,9,25,19,1,1, , , , , , , , , , ,1, , , , , ,1, , , , , ,2,2,2,2, ,3 brothers, , ,1,1,5,5, ,2, ,2, , , , ,3,2,4,5,3,3,2,3,3,2,3,3,4,4,3,2,3,2,3,3,4,3,3,2,2,5,3,3,3,2,2,4,3,2,2,2,2,3,3,3,3,2,3,2,3,3,3,1,3,2,4,2,1,2,2,2,3,2,3,3,2,4,2,3,2,2,3,2,2,3,2,2,4,3,2,4,2,3,3,3,4,3,3,3,3,3,5
100,1707,EN, ,1,187,25,187,25,21,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,2,2,6,4, ,1, ,2, , , , ,1,2,3,1,3,1,1,1,1,1,1,2,1,1,1,1,1,3,4,4,4,4,4,4,4,4,3,4,2,4,2,4,4,1,2,4,2,4,4,2,4,3,3,4,4,3,4,4,4,3,4,2,4,3,2,3,4,3,3,2,3,4,4,3,2,3,4,3,2,3,4,3,2,3,4,3,2,4,4,4,4,4,4,4,4,4,4
100,4130,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,2, , ,1,1,7,4, ,3, , , , , , ,2,2, ,4,4,1,2,1,1,1,1,3,1,1,1,1, ,5,5,5,5,5,2,1,3,4,4,2,1,2,2,2,3,5,4,4,3,4,4,3,4,4,3,3,3,4,3,5,5,2,3,5,2,4,3,3,4,2,3,4,5,3,4,3,3,2,2,4,3,1,3,2, ,4,2,3,1,2,2,5,3,2,2,2,1,2,3
100,2019,EN,20,1,187,25,187,25,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,Biological Mother,Biological Father,1,1,6,5, ,5, ,11, , , , ,1,3,3,3,4,2,1,1,1,1,2,3,2,1,2,1,1,4,3,3,3,3,2,2,3,4,4,2,2,4,2,4,4,2,2,4,2,4,4,4,2,3,2,4,4,2,3,3,2,3,4,2,2,2,1,4,4,2,2,4,2,5,4,2,2,2,2,4,4,4,4,4,4,5,3,2,4,4,4,4,5,4,5,3,4,4,5
100,2806,EN,21,1,187,45,187,25,21,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,1,n/a,n/a,1,1,5,3, ,5, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,5,4,5,5,3,4,4,4,2,2,3,1,4,4,2,2,2,2,4,4,2,2,2,2,4,4,2,2,4,2,4,4,2,2,2,2,4,4,2,2,4,2,4,4,4,3,3,2,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
100,2489,EN,18,1,189,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,"2, brother and sister",biological mother,biological father,1,1,5,1, ,3, ,1,southern baptist, , , ,1,1,1,2,3,1,1,1,2,1,1,1,1,1,1,1,1,5,4,4,3,5,5,5,5,5,2,1,2,4,2,4,4,1,2,4,2,5,5,2,2,2,2,4,4,1,2,3,2,4,3,2,2,4,1,4,4,2,1,4,2,4,3,3,2,3,2,4,4,5,5,5,5,5,5,4,3,4,4,3,4,4,4,4,4,4,4
100,4369,EN,19,1,187,25,187,25,19,1,1, , , , , , , , , , ,1, , ,1, , , , , , , , ,1,1,2,2, ,3, , ,1,1,5,5, ,3, ,1, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,4,3,3,3,4,4,1,2,1,2,3,3,4,2,1,3,3,2,3,2,1,2,1,2,1,2,3,1,3,4,1,2,3,3,2,1,2,3,3,1,2,3,2,3,1,2,1,3,2,2,1,2,3,3,1,4,5,3,2,3,1,2,1,3,1,2,3,2
100,7173,EN,18,1,187,44,187,44,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,2,1,5,5, ,4, ,2, , , , ,4,3,4,4,4,2,3,4,2,2,4,2,2,1,1,2,1,3,3,4,4,4,3,3,3,5,4,2,3,4,3,4,4,2,2,4,3,4,2,2,2,4,2,3,3,2,1,3,3,3,5,2,2,4,1,4,3,3,3,4,3,4,4,3,3,4,3,2,3,3,3,3,3,3,4,2,3,3,2,2,3,3,3,3,2,3,3
100,4992,EN,20,1,187,25,187,25,20,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1, , ,1,1,7,3, ,2, ,1,Southern Baptist, , , ,2,2,2,3,2,1,1,1,1,1,1,1,1,1,1,1,1,3,3,4,4,4,4,4,4,2,2,4,1,2,4,2,3,2,2,2,2,4,4,4,2,2,2,2,4,2,2,2,3,4,4,4,2,4,2,2,3,3,2,4,2,4,4,4,2,3,2,2,3,4,4,3,4,4,4,4,3,3,3,3,3,2,3,2,2,2,3
100,1798,EN,18,1,187,44,187,25,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,biological mother,biological father,1,1,9,3, ,5, ,8, , , , ,1,1,1,1,1,1,4,2,1,1,2,1,1,1,1,2,1,5,3,4,5,5,5,5,3,5,4,1,1,4,2,5,4,5,2,5,2,5,4,3,4,3,2,4,5,3,2,4,3,4,2,4,2,3,2,5,4,4,3,4,3,4,4, ,2,4,2,4,2,4,4,4,4,5,4,2,5,5,5,2,5,5,3,5,4,4,5
100,714,EN,18,1,187,25,187,25,18, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,4,2, ,2, ,2, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,5,5,5,5,5,5,5,3,3,3,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3,3,3,3,4,3,3,3,3,3,3,5,3,3,3,3,3,3,3,3,3,3,3,3,5,3,3,4,3,3,2,4,3,2,3,3,3,2
100,2302,EN,18,1,9, , ,1,6,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,8,2, ,3, ,3, , , , ,1,1, ,1,1,1,1,1,1,1,2,1,1,1,1, ,1,5,4,5,5,5,4,5,5,5,5,1,1,3,1,5,5,1,1,3,4,5,4,1,1,1,1,5,5,1,1,1,1,4,3,1,1,1,1,4,3,1,1,3,2,4,4,2,2,2,2,4,3,5,5,5,5,5,5,4,4,5,4,4,5,5,5,5,5,5,5
100,1050,EN,19,1,187,11,187,11,19,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,1,1,2,2, ,1, , ,1,1,10,5, ,2, ,7, , , , ,1,2,3,3,2,2,2,1,1,1,2,2,3,1,2,2,2,5,5,4,4,5,5,5,5,5,5,3,3,4,3,2,3,2,2,3,2,4,4,2,2,2,2,4,4,2,1,2,3,5,3,2,3,2,2,4,2,2,2,2,2,4,4,4,2,2,2,4,2,4,4,2,2,4,4,2,4,3,3,3,3,3,3,3,3,3,3
100,4423,EN, ,1,187,1,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,2,Still my momma,Still my dad,2,2,10,2, ,3, ,11, , , , ,2,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,4,4,5,4,5,5,5,5,5,4,1,1,5,1,5,5,1,1,5,1,5,5,1,2,5,1,5,5,1,2,5,1,5,5,1,1,2,1,5,5,1,3,5,1,4,4,1,1,1,1,5,5,5,5,5,5,5,5,1,5,4,4,4,5,5,5,5,5,5,5
100,3217,EN,18,1,187,44,187,44,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,1,2,2, ,1, , ,1,1,7,1, ,1, ,2, , , , ,2,3,3,1,2,1,2,2,2,2,2,2,1,1,1,1,1,3,4,4,4,3,4,4,4,2,1,4,2,2,2,4,2,4,3,2,2,3,4,4,3,2,2,4,2,2,4,4,4,3,4,2,2,3,2,2,2,2,1,4,3,4,3,4,3,3,1,3,2,3,4,3,2,3,1,3,1,1,3,3,3,1,3,2,2,3,4
100,1346,EN,18,1,187,25,187,25,18 years, ,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,3,2,2, ,0,No one,No one,2,1,7,4, ,6, ,1,Methodist, , , ,1,2,2,1,2,1,2,2,1,1,1,2,1,1,1,2,2,1,3,2,2,3,2,3,3,3,2,2,2,1,2,3,3,3,4,1,1,3,3,5,2,2,1,4,4,3,2,4,3,1,5,3,4,2,3,3,4,5,3,1,2,2,1,2,4,2,1,2,4,2,4,4,2,1,5,3,4,2,2,5,4,3,3,3,1,3,3
100,10319,EN,18,1,187,44,187,44,18,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,1, , ,1,1,6,5, ,5, ,11, , , , ,3,3,4,4,3,2,1,1,2,3,3,3,1,1,1,1,1,3,3,2,2,2,2,2,4,2,2,4,1,3,3,2,2,4,2,3,3,2,3,4,2,3,1,4,4,3,2,4,1,2,2,4,2,5,3,2,4,3,2,4,2,2,2,5,2,4,2,2,3,1,3,2,4,3,2,2,3,2,2,2,3,2,2,2,2,2,3
100,2848,EN,18,1,187,1,187,25,1,1,1, , , , , , , , , , , , , , , , , , , , , , ,2,2,2,2, ,0, , ,2,1,8,6,Trade School,5, ,1, , , , ,1,1,2,1,2,1,1,1,1,1,3,1,1,1,1,1,1,2,3,2,3,3,4,4,4,5,3,2,2,4,4,5,4,1,1,4,1,5,2,2,1,2,2,4,4,2,1,3,3,4,4,4,2,4,1,5,4,4,2,4,2,4,4,3,1,1,2,4,4,5,5,3,4,5,4,2,4,5,3,3,5,4,3,5,3,4,5
100,1926,EN,18,1,187,25,187,25,18,1,1, , , , , , , , , , ,1,1, , , , , , , , , , ,2,2,2,2, ,3,Biological Father,Biological Father,1,1,7,4, ,5, ,11, , , , ,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,4,5,5,5,5,5,5,4,3,3,3,2,3,5,5,2,2,2,2,5,5,2,2,2,1,5,5,1,2,3,3,4,2,2,2,2,2,3,3,4,2,4,3,3,4,2,2,4,2,4,3,3,3,4,4,4,4,2,5,5,2,4,3,3,4,2,3,2,2
100,22699,EN,18,1,187,44,187,25,3,1,1, , , , , , , , , , , ,1, , , , , , , , , , ,2,2,2,2, ,3, , ,1,1,5,5, ,4, ,11, , , , ,3,4,4,3,4,4,3,3,4,2,3,1,1,1,1,1,1,4,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,4,2,2,4,3,3
